Country,League,Season,Date,Time,Home,Away,Odd Home,Odd Draw,Odd Away,HG,AG,Match_Result_Home_Perspective,Total_Goals,BTTS,Res,Home_Team_Goals_Per_Game_Season,Away_Team_Goals_Per_Game_Season,H2H_Goals_Per_Game,Team_A_swapped,Team_B_swapped,Home_Goals_Per_Game_vs_Away,Away_Goals_Per_Game_vs_Home
Brazil,Serie A,2015,30-08-15,20:00,Palmeiras,Joinville,1.42,4.16,7.67,3,2,1,5,1,H,1.578947368,0.684210526,2.5,Joinville,Palmeiras,1.5,1
Brazil,Serie A,2015,30-08-15,20:00,Sport Recife,Flamengo RJ,2.16,3.3,3.26,0,1,-1,1,0,A,1.394736842,1.184210526,2.25,Flamengo RJ,Sport Recife,0.6875,1.5625
Brazil,Serie A,2015,30-08-15,22:30,Athletico-PR,Goias,1.97,3.23,3.92,3,0,1,3,0,H,1.131578947,1.026315789,2.785714286,,,1.571428571,1.214285714
Brazil,Serie A,2015,30-08-15,22:30,Cruzeiro,Santos,2.05,3.24,3.64,0,1,-1,1,0,A,1.157894737,1.552631579,2.388888889,,,1.222222222,1.166666667
Brazil,Serie A,2015,02-09-15,23:30,Internacional,Vasco,1.51,3.84,6.64,6,0,1,6,0,H,1.026315789,0.736842105,2.882352941,,,1.823529412,1.058823529
Brazil,Serie A,2015,02-09-15,23:30,Joinville,Sao Paulo,2.85,3.18,2.44,0,0,0,0,0,D,0.684210526,1.394736842,1.5,,,0,1.5
Brazil,Serie A,2015,02-09-15,23:30,Ponte Preta,Cruzeiro,2.3,3.11,3.13,1,2,-1,3,1,A,1.078947368,1.157894737,2.5,Cruzeiro,Ponte Preta,0.9,1.6
Brazil,Serie A,2015,03-09-15,01:00,Atletico-MG,Athletico-PR,1.4,4.41,7.72,0,1,-1,1,0,A,1.710526316,1.131578947,1.875,Athletico-PR,Atletico-MG,1,0.875
Brazil,Serie A,2015,03-09-15,01:00,Flamengo RJ,Avai,1.59,3.72,5.79,3,0,1,3,0,H,1.184210526,1,3.25,Avai,Flamengo RJ,2.25,1
Brazil,Serie A,2015,03-09-15,02:00,Corinthians,Fluminense,1.76,3.36,4.8,2,0,1,2,0,H,1.868421053,1.052631579,2.222222222,,,1.111111111,1.111111111
Brazil,Serie A,2015,03-09-15,02:00,Coritiba,Sport Recife,1.96,3.28,3.85,0,0,0,0,0,D,0.815789474,1.394736842,2.25,,,0.916666667,1.333333333
Brazil,Serie A,2015,03-09-15,02:00,Goias,Palmeiras,2.33,3.11,3.09,1,0,1,1,0,H,1.026315789,1.578947368,2.75,,,1.083333333,1.666666667
Brazil,Serie A,2015,03-09-15,23:30,Santos,Chapecoense-SC,1.48,3.96,6.98,3,1,1,4,1,H,1.552631579,0.894736842,1.714285714,Chapecoense-SC,Santos,1.285714286,0.428571429
Brazil,Serie A,2015,04-09-15,01:00,Figueirense,Gremio,2.54,2.99,2.91,0,2,-1,2,0,A,0.947368421,1.368421053,2.25,,,0.375,1.875
Brazil,Serie A,2015,05-09-15,23:30,Sao Paulo,Internacional,2.2,3.26,3.24,2,0,1,2,0,H,1.394736842,1.026315789,2.25,Internacional,Sao Paulo,1.041666667,1.208333333
Brazil,Serie A,2015,05-09-15,23:30,Vasco,Atletico-MG,4.76,3.65,1.7,1,2,-1,3,1,A,0.736842105,1.710526316,2.555555556,Atletico-MG,Vasco,1.222222222,1.333333333
Brazil,Serie A,2015,06-09-15,01:00,Athletico-PR,Joinville,1.53,3.77,6.53,0,0,0,0,0,D,1.131578947,0.684210526,1.5,,,1,0.5
Brazil,Serie A,2015,06-09-15,15:00,Chapecoense-SC,Ponte Preta,1.96,3.22,4.01,0,0,0,0,0,D,0.894736842,1.078947368,2.833333333,,,1.166666667,1.666666667
Brazil,Serie A,2015,06-09-15,15:00,Cruzeiro,Figueirense,1.51,3.82,6.89,5,1,1,6,1,H,1.157894737,0.947368421,3.25,,,2.125,1.125
Brazil,Serie A,2015,06-09-15,20:00,Avai,Coritiba,2.13,3.15,3.52,0,2,-1,2,0,A,1,0.815789474,3,,,0.833333333,2.166666667
Brazil,Serie A,2015,06-09-15,20:00,Fluminense,Flamengo RJ,3.27,3.15,2.22,1,3,-1,4,1,A,1.052631579,1.184210526,2.333333333,Flamengo RJ,Fluminense,1.111111111,1.222222222
Brazil,Serie A,2015,06-09-15,20:00,Gremio,Goias,1.74,3.36,5.06,2,1,1,3,1,H,1.368421053,1.026315789,2,Goias,Gremio,1.166666667,0.833333333
Brazil,Serie A,2015,06-09-15,20:00,Palmeiras,Corinthians,2.16,3.2,3.36,3,3,0,6,1,D,1.578947368,1.868421053,2.28,Corinthians,Palmeiras,1.32,0.96
Brazil,Serie A,2015,06-09-15,22:30,Sport Recife,Santos,2.18,3.28,3.24,1,1,0,2,1,D,1.394736842,1.552631579,2.235294118,Santos,Sport Recife,1.058823529,1.176470588
Brazil,Serie A,2015,09-09-15,23:30,Atletico-MG,Avai,1.26,5.58,10.76,2,0,1,2,0,H,1.710526316,1,2.25,,,1.5,0.75
Brazil,Serie A,2015,09-09-15,23:30,Internacional,Palmeiras,1.79,3.48,4.48,1,0,1,1,0,H,1.026315789,1.578947368,1.695652174,,,0.869565217,0.826086957
Brazil,Serie A,2015,09-09-15,23:30,Ponte Preta,Vasco,1.71,3.48,5.02,0,1,-1,1,0,A,1.078947368,0.736842105,2.125,,,1.125,1
Brazil,Serie A,2015,10-09-15,01:00,Figueirense,Athletico-PR,2.51,3.06,2.89,1,1,0,2,1,D,0.947368421,1.131578947,2.333333333,Athletico-PR,Figueirense,0.666666667,1.666666667
Brazil,Serie A,2015,10-09-15,02:00,Corinthians,Gremio,1.89,3.24,4.28,1,1,0,2,1,D,1.868421053,1.368421053,1.84,,,0.92,0.92
Brazil,Serie A,2015,10-09-15,02:00,Coritiba,Fluminense,2.18,3.12,3.42,1,1,0,2,1,D,0.815789474,1.052631579,2.944444444,,,1.222222222,1.722222222
Brazil,Serie A,2015,10-09-15,02:00,Santos,Sao Paulo,2.11,3.23,3.48,3,0,1,3,0,H,1.552631579,1.394736842,2.36,,,1.28,1.08
Brazil,Serie A,2015,10-09-15,23:30,Goias,Sport Recife,1.89,3.25,4.23,1,0,1,1,0,H,1.026315789,1.394736842,1.166666667,,,0.666666667,0.5
Brazil,Serie A,2015,11-09-15,01:00,Flamengo RJ,Cruzeiro,2,3.21,3.84,2,0,1,2,0,H,1.184210526,1.157894737,2.095238095,Cruzeiro,Flamengo RJ,1.333333333,0.761904762
Brazil,Serie A,2015,11-09-15,01:00,Joinville,Chapecoense-SC,2.35,3,3.19,0,0,0,0,0,D,0.684210526,0.894736842,1,Chapecoense-SC,Joinville,0,1
Brazil,Serie A,2015,12-09-15,22:30,Coritiba,Internacional,2.35,3.08,3.11,0,1,-1,1,0,A,0.815789474,1.026315789,2.1875,,,0.75,1.4375
Brazil,Serie A,2015,13-09-15,01:00,Palmeiras,Figueirense,1.45,4.23,6.96,2,0,1,2,0,H,1.578947368,0.947368421,3.125,Figueirense,Palmeiras,2.125,1
Brazil,Serie A,2015,13-09-15,15:00,Corinthians,Joinville,1.36,4.37,9.66,3,0,1,3,0,H,1.868421053,0.684210526,2,,,2,0
Brazil,Serie A,2015,13-09-15,15:00,Ponte Preta,Santos,2.98,3.16,2.38,3,1,1,4,1,H,1.078947368,1.552631579,2.5,,,1.2,1.3
Brazil,Serie A,2015,13-09-15,20:00,Chapecoense-SC,Flamengo RJ,2.66,2.93,2.83,1,3,-1,4,1,A,0.894736842,1.184210526,3,,,0.928571429,2.071428571
Brazil,Serie A,2015,13-09-15,20:00,Cruzeiro,Atletico-MG,2.59,3.12,2.73,1,1,0,2,1,D,1.157894737,1.710526316,2.476190476,Atletico-MG,Cruzeiro,1.047619048,1.428571429
Brazil,Serie A,2015,13-09-15,20:00,Gremio,Sao Paulo,1.88,3.37,4.1,1,2,-1,3,1,A,1.368421053,1.394736842,2.08,,,1.08,1
Brazil,Serie A,2015,13-09-15,20:00,Vasco,Athletico-PR,2.3,3.11,3.16,2,0,1,2,0,H,0.736842105,1.131578947,2.1875,Athletico-PR,Vasco,0.625,1.5625
Brazil,Serie A,2015,13-09-15,22:30,Avai,Goias,2.16,3.09,3.5,2,1,1,3,1,H,1,1.026315789,2.166666667,,,1.166666667,1
Brazil,Serie A,2015,13-09-15,22:30,Sport Recife,Fluminense,2.08,3.3,3.46,1,0,1,1,0,H,1.394736842,1.052631579,2.235294118,Fluminense,Sport Recife,0.882352941,1.352941176
Brazil,Serie A,2015,16-09-15,23:30,Fluminense,Palmeiras,2.26,3.18,3.16,1,4,-1,5,1,A,1.052631579,1.578947368,2.24,,,0.92,1.32
Brazil,Serie A,2015,16-09-15,23:30,Goias,Ponte Preta,1.8,3.44,4.46,1,2,-1,3,1,A,1.026315789,1.078947368,1.5,,,1,0.5
Brazil,Serie A,2015,16-09-15,23:30,Joinville,Sport Recife,2.59,3.01,2.81,1,1,0,2,1,D,0.684210526,1.394736842,2.5,,,1,1.5
Brazil,Serie A,2015,17-09-15,01:00,Athletico-PR,Gremio,2.61,3.08,2.73,1,2,-1,3,1,A,1.131578947,1.368421053,2.045454545,,,0.909090909,1.136363636
Brazil,Serie A,2015,17-09-15,01:00,Figueirense,Avai,2.12,3.13,3.55,0,1,-1,1,0,A,0.947368421,1,1.5,Avai,Figueirense,0.5,1
Brazil,Serie A,2015,17-09-15,02:00,Cruzeiro,Vasco,1.39,4.39,8.12,2,2,0,4,1,D,1.157894737,0.736842105,2.529411765,,,1.470588235,1.058823529
Brazil,Serie A,2015,17-09-15,02:00,Internacional,Corinthians,2.29,3.08,3.2,2,1,1,3,1,H,1.026315789,1.868421053,2.24,Corinthians,Internacional,1,1.24
Brazil,Serie A,2015,17-09-15,02:00,Santos,Atletico-MG,2.13,3.39,3.25,4,0,1,4,0,H,1.552631579,1.710526316,2.88,Atletico-MG,Santos,1.48,1.4
Brazil,Serie A,2015,17-09-15,23:30,Sao Paulo,Chapecoense-SC,1.45,4.05,7.53,0,0,0,0,0,D,1.394736842,0.894736842,2,Chapecoense-SC,Sao Paulo,1.142857143,0.857142857
Brazil,Serie A,2015,18-09-15,01:00,Flamengo RJ,Coritiba,1.56,3.69,6.09,0,2,-1,2,0,A,1.184210526,0.815789474,2.666666667,Coritiba,Flamengo RJ,1.666666667,1
Brazil,Serie A,2015,19-09-15,22:30,Internacional,Figueirense,1.67,3.51,5.38,1,1,0,2,1,D,1.026315789,0.947368421,2.75,Figueirense,Internacional,1.375,1.375
Brazil,Serie A,2015,19-09-15,22:30,Palmeiras,Gremio,1.94,3.31,3.93,3,2,1,5,1,H,1.578947368,1.368421053,2.304347826,Gremio,Palmeiras,1.47826087,0.826086957
Brazil,Serie A,2015,20-09-15,01:00,Ponte Preta,Fluminense,2.43,3.13,2.91,3,1,1,4,1,H,1.078947368,1.052631579,2.2,Fluminense,Ponte Preta,0.8,1.4
Brazil,Serie A,2015,20-09-15,15:00,Corinthians,Santos,2.16,3.23,3.32,2,0,1,2,0,H,1.868421053,1.552631579,1.56,,,0.88,0.68
Brazil,Serie A,2015,20-09-15,15:00,Goias,Joinville,1.58,3.66,6.01,3,0,1,3,0,H,1.026315789,0.684210526,3,,,2,1
Brazil,Serie A,2015,20-09-15,20:00,Atletico-MG,Flamengo RJ,1.7,3.63,4.72,4,1,1,5,1,H,1.710526316,1.184210526,2.555555556,,,1.407407407,1.148148148
Brazil,Serie A,2015,20-09-15,20:00,Avai,Sao Paulo,2.52,3.13,2.8,2,1,1,3,1,H,1,1.394736842,2,,,0.625,1.375
Brazil,Serie A,2015,20-09-15,20:00,Vasco,Sport Recife,2.12,3.2,3.44,2,1,1,3,1,H,0.736842105,1.394736842,2.909090909,Sport Recife,Vasco,1.727272727,1.181818182
Brazil,Serie A,2015,20-09-15,22:30,Chapecoense-SC,Cruzeiro,2.65,2.95,2.8,0,2,-1,2,0,A,0.894736842,1.157894737,2.583333333,,,1.25,1.333333333
Brazil,Serie A,2015,20-09-15,22:30,Coritiba,Athletico-PR,2.6,2.98,2.82,2,0,1,2,0,H,0.815789474,1.131578947,1.8125,Athletico-PR,Coritiba,0.875,0.9375
Brazil,Serie A,2015,26-09-15,22:30,Fluminense,Goias,1.87,3.34,4.17,2,0,1,2,0,H,1.052631579,1.026315789,3.428571429,,,2.285714286,1.142857143
Brazil,Serie A,2015,27-09-15,01:00,Gremio,Avai,1.47,3.99,7.19,3,1,1,4,1,H,1.368421053,1,3.666666667,Avai,Gremio,2.333333333,1.333333333
Brazil,Serie A,2015,27-09-15,15:00,Athletico-PR,Ponte Preta,1.91,3.31,4.06,1,2,-1,3,1,A,1.131578947,1.078947368,3.375,,,1.625,1.75
Brazil,Serie A,2015,27-09-15,15:00,Santos,Internacional,1.72,3.51,4.83,3,1,1,4,1,H,1.552631579,1.026315789,2.217391304,Internacional,Santos,0.869565217,1.347826087
Brazil,Serie A,2015,27-09-15,20:00,Figueirense,Corinthians,3.12,3.13,2.31,1,3,-1,4,1,A,0.947368421,1.868421053,2,Corinthians,Figueirense,1,1
Brazil,Serie A,2015,27-09-15,20:00,Flamengo RJ,Vasco,1.73,3.51,4.84,1,2,-1,3,1,A,1.184210526,0.736842105,2.526315789,,,1.684210526,0.842105263
Brazil,Serie A,2015,27-09-15,20:00,Joinville,Atletico-MG,4.38,3.47,1.8,2,2,0,4,1,D,0.684210526,1.710526316,2.5,Atletico-MG,Joinville,1,1.5
Brazil,Serie A,2015,27-09-15,20:00,Sao Paulo,Palmeiras,2.13,3.31,3.32,1,1,0,2,1,D,1.394736842,1.578947368,2.36,Palmeiras,Sao Paulo,0.96,1.4
Brazil,Serie A,2015,27-09-15,22:30,Cruzeiro,Coritiba,1.46,3.99,7.47,2,0,1,2,0,H,1.157894737,0.815789474,2.214285714,Coritiba,Cruzeiro,1.071428571,1.142857143
Brazil,Serie A,2015,27-09-15,22:30,Sport Recife,Chapecoense-SC,1.8,3.31,4.68,3,0,1,3,0,H,1.394736842,0.894736842,2.666666667,Chapecoense-SC,Sport Recife,1.583333333,1.083333333
Brazil,Serie A,2015,03-10-15,22:30,Coritiba,Atletico-MG,3.06,3.27,2.26,0,3,-1,3,0,A,0.815789474,1.710526316,2.222222222,Atletico-MG,Coritiba,0.722222222,1.5
Brazil,Serie A,2015,03-10-15,22:30,Internacional,Sport Recife,1.68,3.6,5,2,1,1,3,1,H,1.026315789,1.394736842,2.6,,,1.4,1.2
Brazil,Serie A,2015,04-10-15,01:00,Sao Paulo,Athletico-PR,1.75,3.46,4.73,1,0,1,1,0,H,1.394736842,1.131578947,1.958333333,Athletico-PR,Sao Paulo,1.083333333,0.875
Brazil,Serie A,2015,04-10-15,15:00,Avai,Vasco,2.02,3.25,3.71,1,1,0,2,1,D,1,0.736842105,1.5,,,0.5,1
Brazil,Serie A,2015,04-10-15,15:00,Flamengo RJ,Joinville,1.4,4.28,8.09,2,0,1,2,0,H,1.184210526,0.684210526,1.5,,,1.5,0
Brazil,Serie A,2015,04-10-15,20:00,Cruzeiro,Gremio,2.06,3.19,3.67,0,0,0,0,0,D,1.157894737,1.368421053,2.476190476,,,1.142857143,1.333333333
Brazil,Serie A,2015,04-10-15,20:00,Goias,Figueirense,1.63,3.53,5.7,2,3,-1,5,1,A,1.026315789,0.947368421,2.75,Figueirense,Goias,1.25,1.5
Brazil,Serie A,2015,04-10-15,20:00,Ponte Preta,Corinthians,3.06,3.11,2.35,2,2,0,4,1,D,1.078947368,1.868421053,2,Corinthians,Ponte Preta,0.9,1.1
Brazil,Serie A,2015,04-10-15,20:00,Santos,Fluminense,1.51,3.92,6.42,3,1,1,4,1,H,1.552631579,1.052631579,2.36,Fluminense,Santos,1.2,1.16
Brazil,Serie A,2015,04-10-15,22:30,Chapecoense-SC,Palmeiras,2.73,3.04,2.64,5,1,1,6,1,H,0.894736842,1.578947368,2.5,,,1.142857143,1.357142857
Brazil,Serie A,2015,14-10-15,23:30,Atletico-MG,Internacional,1.46,4.29,6.61,2,1,1,3,1,H,1.710526316,1.026315789,2.52,,,1.36,1.16
Brazil,Serie A,2015,14-10-15,23:30,Sport Recife,Avai,1.77,3.49,4.56,3,0,1,3,0,H,1.394736842,1,2.25,Avai,Sport Recife,1.25,1
Brazil,Serie A,2015,15-10-15,01:00,Figueirense,Flamengo RJ,2.93,3.13,2.44,3,0,1,3,0,H,0.947368421,1.184210526,2.125,,,1,1.125
Brazil,Serie A,2015,15-10-15,01:00,Joinville,Coritiba,2.55,3.01,2.87,3,1,1,4,1,H,0.684210526,0.815789474,2,Coritiba,Joinville,1.5,0.5
Brazil,Serie A,2015,15-10-15,01:00,Palmeiras,Ponte Preta,1.58,3.93,5.51,0,1,-1,1,0,A,1.578947368,1.078947368,2.375,,,1.5,0.875
Brazil,Serie A,2015,15-10-15,02:00,Athletico-PR,Cruzeiro,2.31,3.12,3.14,2,2,0,4,1,D,1.131578947,1.157894737,2.5,,,1.222222222,1.277777778
Brazil,Serie A,2015,15-10-15,02:00,Fluminense,Sao Paulo,2.33,3.2,3.02,2,0,1,2,0,H,1.052631579,1.394736842,2.740740741,,,1.518518519,1.222222222
Brazil,Serie A,2015,15-10-15,23:30,Corinthians,Goias,1.59,3.7,5.87,3,0,1,3,0,H,1.868421053,1.026315789,2.5,,,1.571428571,0.928571429
Brazil,Serie A,2015,15-10-15,23:30,Vasco,Chapecoense-SC,2.12,3.16,3.52,1,1,0,2,1,D,0.736842105,0.894736842,2.375,Chapecoense-SC,Vasco,1.25,1.125
Brazil,Serie A,2015,16-10-15,01:00,Gremio,Santos,1.99,3.31,3.74,1,0,1,1,0,H,1.368421053,1.552631579,2.52173913,,,1.391304348,1.130434783
Brazil,Serie A,2015,17-10-15,22:30,Avai,Palmeiras,2.54,3.15,2.76,1,3,-1,4,1,A,1,1.578947368,3,,,0.75,2.25
Brazil,Serie A,2015,18-10-15,01:00,Joinville,Figueirense,2.36,3.09,3.08,1,0,1,1,0,H,0.684210526,0.947368421,1.5,Figueirense,Joinville,1.5,0
Brazil,Serie A,2015,18-10-15,14:00,Cruzeiro,Fluminense,1.71,3.49,4.97,2,0,1,2,0,H,1.157894737,1.052631579,2.333333333,,,1.238095238,1.095238095
Brazil,Serie A,2015,18-10-15,14:00,Ponte Preta,Coritiba,1.77,3.39,4.72,3,0,1,3,0,H,1.078947368,0.815789474,3,Coritiba,Ponte Preta,1.9,1.1
Brazil,Serie A,2015,18-10-15,19:00,Athletico-PR,Corinthians,2.88,3.13,2.46,1,4,-1,5,1,A,1.131578947,1.868421053,2.125,,,0.833333333,1.291666667
Brazil,Serie A,2015,18-10-15,19:00,Flamengo RJ,Internacional,1.79,3.46,4.43,0,1,-1,1,0,A,1.184210526,1.026315789,2.84,,,1.28,1.56
Brazil,Serie A,2015,18-10-15,19:00,Sao Paulo,Vasco,1.49,3.97,6.8,2,2,0,4,1,D,1.394736842,0.736842105,2.789473684,,,1.631578947,1.157894737
Brazil,Serie A,2015,18-10-15,20:00,Gremio,Chapecoense-SC,1.5,3.89,6.84,2,3,-1,5,1,A,1.368421053,0.894736842,3.214285714,Chapecoense-SC,Gremio,1.928571429,1.285714286
Brazil,Serie A,2015,18-10-15,20:00,Santos,Goias,1.5,3.93,6.7,3,1,1,4,1,H,1.552631579,1.026315789,3.785714286,Goias,Santos,2.357142857,1.428571429
Brazil,Serie A,2015,18-10-15,21:30,Sport Recife,Atletico-MG,3,3.28,2.3,4,1,1,5,1,H,1.394736842,1.710526316,3.75,Atletico-MG,Sport Recife,1.5625,2.1875
Brazil,Serie A,2015,24-10-15,20:00,Fluminense,Athletico-PR,1.95,3.28,3.94,0,1,-1,1,0,A,1.052631579,1.131578947,2.5,Athletico-PR,Fluminense,1.291666667,1.208333333
Brazil,Serie A,2015,24-10-15,21:30,Figueirense,Santos,2.76,3.19,2.51,0,0,0,0,0,D,0.947368421,1.552631579,2.5,,,0.625,1.875
Brazil,Serie A,2015,24-10-15,21:30,Internacional,Joinville,1.44,4.15,7.42,1,0,1,1,0,H,1.026315789,0.684210526,1.5,,,1.5,0
Brazil,Serie A,2015,25-10-15,00:00,Palmeiras,Sport Recife,1.74,3.6,4.56,0,2,-1,2,0,A,1.578947368,1.394736842,3,,,1.764705882,1.235294118
Brazil,Serie A,2015,25-10-15,19:00,Chapecoense-SC,Avai,1.88,3.3,4.21,0,0,0,0,0,D,0.894736842,1,1.333333333,Avai,Chapecoense-SC,0.833333333,0.5
Brazil,Serie A,2015,25-10-15,19:00,Corinthians,Flamengo RJ,1.68,3.6,5.12,1,0,1,1,0,H,1.868421053,1.184210526,2.740740741,,,1.259259259,1.481481481
Brazil,Serie A,2015,25-10-15,19:00,Coritiba,Sao Paulo,2.52,3.14,2.79,1,2,-1,3,1,A,0.815789474,1.394736842,2.611111111,,,1.222222222,1.388888889
Brazil,Serie A,2015,25-10-15,19:00,Vasco,Gremio,2.47,3.14,2.88,0,0,0,0,0,D,0.736842105,1.368421053,2.052631579,Gremio,Vasco,0.684210526,1.368421053
Brazil,Serie A,2015,25-10-15,20:00,Goias,Cruzeiro,2.4,3.07,3.03,0,1,-1,1,0,A,1.026315789,1.157894737,2,Cruzeiro,Goias,0.5,1.5
Brazil,Serie A,2015,25-10-15,21:30,Atletico-MG,Ponte Preta,1.37,4.67,7.92,2,1,1,3,1,H,1.710526316,1.078947368,2.9,,,2,0.9
Brazil,Serie A,2015,31-10-15,19:00,Sao Paulo,Sport Recife,1.46,4.12,7.15,3,0,1,3,0,H,1.394736842,1.394736842,1.588235294,,,1.176470588,0.411764706
Brazil,Serie A,2015,31-10-15,21:30,Avai,Cruzeiro,2.76,3.06,2.61,1,1,0,2,1,D,1,1.157894737,2.166666667,,,1.166666667,1
Brazil,Serie A,2015,31-10-15,21:30,Ponte Preta,Joinville,1.57,3.68,6.2,1,0,1,1,0,H,1.078947368,0.684210526,1.5,Joinville,Ponte Preta,1,0.5
Brazil,Serie A,2015,31-10-15,23:00,Coritiba,Figueirense,2.07,3.12,3.73,1,1,0,2,1,D,0.815789474,0.947368421,1.875,,,0.625,1.25
Brazil,Serie A,2015,01-11-15,19:00,Atletico-MG,Corinthians,1.82,3.54,4.18,0,3,-1,3,0,A,1.710526316,1.868421053,1.777777778,,,0.925925926,0.851851852
Brazil,Serie A,2015,01-11-15,19:00,Chapecoense-SC,Athletico-PR,1.92,3.2,4.18,0,0,0,0,0,D,0.894736842,1.131578947,2.214285714,Athletico-PR,Chapecoense-SC,1,1.214285714
Brazil,Serie A,2015,01-11-15,19:00,Gremio,Flamengo RJ,1.68,3.52,5.24,2,0,1,2,0,H,1.368421053,1.184210526,2.52,Flamengo RJ,Gremio,1.28,1.24
Brazil,Serie A,2015,01-11-15,19:00,Santos,Palmeiras,1.76,3.63,4.34,2,1,1,3,1,H,1.552631579,1.578947368,2.454545455,Palmeiras,Santos,1.272727273,1.181818182
Brazil,Serie A,2015,01-11-15,20:00,Vasco,Fluminense,2.28,3.12,3.18,0,1,-1,1,0,A,0.736842105,1.052631579,2.526315789,Fluminense,Vasco,1.473684211,1.052631579
Brazil,Serie A,2015,01-11-15,21:30,Goias,Internacional,2.21,3.18,3.29,2,1,1,3,1,H,1.026315789,1.026315789,2.571428571,,,1.214285714,1.357142857
Brazil,Serie A,2015,07-11-15,19:00,Internacional,Ponte Preta,1.55,3.79,6.11,1,0,1,1,0,H,1.026315789,1.078947368,1.875,,,1.125,0.75
Brazil,Serie A,2015,07-11-15,21:30,Athletico-PR,Avai,1.84,3.38,4.29,2,1,1,3,1,H,1.131578947,1,2.25,,,1.5,0.75
Brazil,Serie A,2015,07-11-15,21:30,Corinthians,Coritiba,1.33,4.66,9.63,2,1,1,3,1,H,1.868421053,0.815789474,2.666666667,,,1.888888889,0.777777778
Brazil,Serie A,2015,07-11-15,23:00,Fluminense,Chapecoense-SC,1.98,3.17,3.96,2,3,-1,5,1,A,1.052631579,0.894736842,3,Chapecoense-SC,Fluminense,1.428571429,1.571428571
Brazil,Serie A,2015,08-11-15,19:00,Cruzeiro,Sao Paulo,2.02,3.25,3.72,2,1,1,3,1,H,1.157894737,1.394736842,1.904761905,,,0.714285714,1.19047619
Brazil,Serie A,2015,08-11-15,19:00,Figueirense,Atletico-MG,2.93,3.22,2.38,0,1,-1,1,0,A,0.947368421,1.710526316,3.25,Atletico-MG,Figueirense,0.875,2.375
Brazil,Serie A,2015,08-11-15,19:00,Flamengo RJ,Goias,1.57,3.77,5.97,4,1,1,5,1,H,1.184210526,1.026315789,2.357142857,,,1.714285714,0.642857143
Brazil,Serie A,2015,08-11-15,19:00,Palmeiras,Vasco,1.54,3.98,5.84,0,2,-1,2,0,A,1.578947368,0.736842105,2.235294118,,,1.470588235,0.764705882
Brazil,Serie A,2015,08-11-15,20:00,Joinville,Santos,4.01,3.42,1.89,0,0,0,0,0,D,0.684210526,1.552631579,1,,,0,1
Brazil,Serie A,2015,08-11-15,21:30,Sport Recife,Gremio,2.35,3.16,3.04,1,0,1,1,0,H,1.394736842,1.368421053,3.125,Gremio,Sport Recife,1.5625,1.5625
Brazil,Serie A,2015,15-11-15,19:00,Cruzeiro,Sport Recife,1.48,4.08,6.73,3,0,1,3,0,H,1.157894737,1.394736842,1.769230769,,,1.384615385,0.384615385
Brazil,Serie A,2015,18-11-15,21:30,Goias,Coritiba,1.96,3.28,3.91,1,3,-1,4,1,A,1.026315789,0.815789474,2.916666667,Coritiba,Goias,1.333333333,1.583333333
Brazil,Serie A,2015,18-11-15,23:00,Athletico-PR,Palmeiras,2.29,3.26,3.06,3,3,0,6,1,D,1.131578947,1.578947368,2.318181818,,,0.909090909,1.409090909
Brazil,Serie A,2015,18-11-15,23:00,Avai,Joinville,1.95,3.27,3.98,2,1,1,3,1,H,1,0.684210526,2.5,,,1,1.5
Brazil,Serie A,2015,18-11-15,23:00,Ponte Preta,Figueirense,1.95,3.31,3.91,0,1,-1,1,0,A,1.078947368,0.947368421,1.833333333,Figueirense,Ponte Preta,0.833333333,1
Brazil,Serie A,2015,19-11-15,21:30,Chapecoense-SC,Internacional,2.43,3.03,3.03,1,0,1,1,0,H,0.894736842,1.026315789,2.333333333,,,1.166666667,1.166666667
Brazil,Serie A,2015,19-11-15,21:30,Gremio,Fluminense,1.51,3.86,6.76,1,0,1,1,0,H,1.368421053,1.052631579,2,Fluminense,Gremio,1.25,0.75
Brazil,Serie A,2015,20-11-15,00:00,Santos,Flamengo RJ,1.65,3.73,5.11,0,0,0,0,0,D,1.552631579,1.184210526,2.28,Flamengo RJ,Santos,1.04,1.24
Brazil,Serie A,2015,20-11-15,00:00,Sao Paulo,Atletico-MG,2.01,3.48,3.51,4,2,1,6,1,H,1.394736842,1.710526316,2.185185185,Atletico-MG,Sao Paulo,1,1.185185185
Brazil,Serie A,2015,20-11-15,00:00,Vasco,Corinthians,2.76,3.1,2.59,1,1,0,2,1,D,0.736842105,1.868421053,2.473684211,Corinthians,Vasco,0.684210526,1.789473684
Brazil,Serie A,2015,21-11-15,21:30,Palmeiras,Cruzeiro,3.15,3.3,2.22,1,1,0,2,1,D,1.578947368,1.157894737,2.368421053,Cruzeiro,Palmeiras,1.263157895,1.105263158
Brazil,Serie A,2015,22-11-15,19:00,Atletico-MG,Goias,1.48,4.33,6.23,2,2,0,4,1,D,1.710526316,1.026315789,2.071428571,,,1.285714286,0.785714286
Brazil,Serie A,2015,22-11-15,19:00,Corinthians,Sao Paulo,2.46,3.2,2.82,6,1,1,7,1,H,1.868421053,1.394736842,2.518518519,,,1.111111111,1.407407407
Brazil,Serie A,2015,22-11-15,19:00,Figueirense,Chapecoense-SC,1.81,3.39,4.48,0,0,0,0,0,D,0.947368421,0.894736842,1.5,Chapecoense-SC,Figueirense,0.833333333,0.666666667
